1,1,49.97,59.66,133.14000000000001,60.71000000000001,1,1,1.0
1,2,310.38,1.6,403.66999999999996,110.79,1,1,1.0
1,3,92.05,0.0,236.45,63.4,1,1,1.0
2,1,41.64,55.58,121.23,60.71000000000001,1,1,1.0
2,2,310.13,1.55,403.65999999999997,110.77,1,1,1.0
2,3,92.05,0.0,236.45,63.4,1,1,1.0
3,1,33.31,51.5,109.32,60.709999999999994,1,1,1.0
3,2,309.87,1.49,403.66999999999996,110.76,1,1,1.0
3,3,92.05,0.0,236.45,63.4,1,1,1.0
4,1,24.98,47.41,97.42,60.71000000000001,1,1,1.0
4,2,309.61,1.44,403.66999999999996,110.74000000000001,1,1,1.0
4,3,92.05,0.0,236.45,63.4,1,1,1.0
5,1,16.66,43.33,85.5,60.71000000000001,1,1,1.0
5,2,309.35,1.39,403.66999999999996,110.72,1,1,1.0
5,3,92.05,0.0,236.45,63.4,1,1,1.0
6,1,8.33,39.25,73.59,60.709999999999994,1,1,1.0
6,2,309.09,1.34,403.67,110.7,1,1,1.0
6,3,92.05,0.0,236.45,63.4,1,1,1.0
7,2,308.84,1.29,403.67,110.67999999999999,1,1,1.0
7,3,92.05,0.0,236.45,63.4,1,1,1.0
8,2,308.58,1.24,403.67,110.66000000000001,1,1,1.0
8,3,92.05,0.0,236.45,63.4,1,1,1.0
9,2,308.32,1.19,403.67,110.65,1,1,1.0
9,3,92.05,0.0,236.45,63.4,1,1,1.0
10,2,308.06,1.13,403.67,110.64,1,1,1.0
10,3,92.05,0.0,236.45,63.4,1,1,1.0
11,2,307.81,1.08,403.66,110.62,1,1,1.0
11,3,92.05,0.0,236.45,63.4,1,1,1.0
12,2,307.55,1.03,403.67,110.6,1,1,1.0
12,3,92.05,0.0,236.45,63.4,1,1,1.0
13,2,307.29,0.98,403.67,110.58,1,1,1.0
13,3,92.05,0.0,236.45,63.4,1,1,1.0
14,2,307.03,0.93,403.6700000000001,110.55999999999999,1,1,1.0
14,3,92.05,0.0,236.45,63.4,1,1,1.0
15,4,696.48,134.75,263.52,136.86,1,1,1.0
15,2,306.78,0.88,403.6600000000001,110.54,1,1,1.0
15,3,92.05,0.0,236.45,63.4,1,1,1.0
16,4,661.74,128.13,258.74,134.31,1,1,1.0
16,2,306.52,0.82,403.6700000000001,110.54,1,1,1.0
16,3,92.05,0.0,236.45,63.4,1,1,1.0
17,4,627.0,121.51,253.96000000000004,131.76,1,1,1.0
17,2,306.26,0.77,403.66999999999996,110.52000000000001,1,1,1.0
17,3,92.05,0.0,236.45,63.4,1,1,1.0
18,4,592.26,114.89,249.19000000000005,129.20999999999998,1,1,1.0
18,2,306.0,0.72,403.66999999999996,110.5,1,1,1.0
18,3,92.05,0.0,236.45,63.4,1,1,1.0
19,4,557.52,108.27,244.40999999999997,126.66000000000001,1,1,1.0
19,2,305.74,0.67,403.66999999999996,110.48,1,1,1.0
19,3,92.05,0.0,236.45,63.4,1,1,1.0
20,4,522.78,101.65,239.63,124.10999999999999,1,1,1.0
20,2,305.49,0.62,403.66999999999996,110.46,1,1,1.0
20,3,92.05,0.0,236.45,63.4,1,1,1.0
21,4,488.04,95.03,234.84999999999997,121.56,1,1,1.0
21,2,305.23,0.57,403.66999999999996,110.44000000000001,1,1,1.0
21,3,92.05,0.0,236.45,63.4,1,1,1.0
22,4,453.3,88.41,230.07,119.00999999999999,1,1,1.0
22,2,304.97,0.52,403.66999999999996,110.42,1,1,1.0
